vacancy_id,vacancy_name,url,source,salary_from,salary_to,currency,location,company,skill_set,description,publication_date 
39388576,Ведущий инженер-программист C/C++/C#,https://hh.ru/vacancy/39388576,HH,100000,,RUR,Пенза,"Криптософт, НТП",['git'],"ООО НТП ""Криптософт"" — ведущее предприятие России в сфере разработки средств защиты информации. Наши программные и аппаратные решения используются в работе органов государственной власти Российской Федерации и других спецпотребителей. Направления работы ООО НТП «Криптософт»:   защита информации: создание программных и аппаратно-программных решений, исследования и практические разработки в области квантовой криптографии;   операционные системы: защищенная операционная система QP ОС (собственной разработки);   технологии виртуализации: отечественный гипервизор QP VMM (собственной разработки);   технологии виртуальной и дополненной реальности (VR и AR);   квантовые технологии: создание квантово-криптографических систем и их интеграция со средствами криптографической защиты информации.     В связи с постоянным ростом объема и направлений наших разработок мы ищем новых сотрудников – инженеров-программистов с опытом работы не менее 3 лет в области разработки ПО для Microsoft Windows.   Задачи:   разработка ПО на уровне ядра и прикладном уровне ОС для операционных систем семейства Windows;   разработка технической документации (описание функционирования ПО).     Требования:   высшее техническое образование;   опыт программирования на С, С++ или С#;   опыт работы с системами контроля версий (TFS, Git и тп.);   знание английского языка на уровне не ниже Intermediate для работы с технической литературой;   умение ставить задачи и руководить рабочей группой;   умение писать лаконичный и производительный код;   способность самостоятельно решать поставленные задачи в установленные сроки;   ответственность, активность и целеустремленность при выполнении поставленных задач.     Со своей стороны, мы предлагаем:   официальную зарплату с окладом от 100 тысяч рублей, размер которого определяется по результатам собеседования и выполнения тестового задания,   оформление по ТК РФ с полным социальным пакетом;   возможность дальнейшего карьерного и финансового роста;   премирование за высокие результаты выполненной работы;   работу над сложными и интересными задачами с лучшими специалистами: в нашей команде кандидаты и доктора наук Пензенского Государственного Университета и Московского Государственного Университета;   комфортный офис;   возможность выбора времени начала рабочего дня;   уверенность в стабильности и финансовой устойчивости предприятия, подтвержденное десятилетиями.  ",2020-10-13
39779478,Программист С++,https://hh.ru/vacancy/39779478,HH,170000,220000,RUR,Москва,HR Development,"['stl', 'boost']","О нас: Мы – программатик платформа. В основе нашей платформы лежат высокопроизводительные core-технологии (C++ daemons, Aerospike etc.), которые позволяют реализовывать решения для высоконагруженных систем (DSP, DMP, SSP, Bidder, Ad Exchange, Ad Server, Custom White Label Advertising Platform, Programmatic Funnel Solutions, ML-powered Programmatic Solutions, CRM integration Solutions, CDP Solutions). Среди наших клиентов как крупные корпорации, так и небольшие проекты и стартапы. У нас небольшой, но дружный коллектив профессионалов и очень амбициозные планы по развитию наших продуктов. Условия:   Вилка компенсации: 170 000-220 000 т.р. net в зависимости от опыта и навыков;   Офис в Москве где будем рады вас видеть, но можно иногда работать удаленно (в этом плане мы открыты и гибки);   Небольшая автономная команда единомышленников, сфокусированная на технологиях и продукте;   Крутые коллеги у которых можно учиться.   Требования:   Уверенное знание C++ 11, C++ 17, stl, boost (asio,spirit,fusion,mpl,regex,coroutine);   Опыт написания многопоточных приложений;   Git, cmake.    Желательно:   Знание что такое libslave , aerospike;   Опыт работы со встраиваемыми скриптовыми языками.    Обязанности:   Разработка ядра системы, сборка и деплой системы (C++, daemons) .  ",2020-10-13
38346912,Разработчик С++ (удаленное сотрудничество),https://hh.ru/vacancy/38346912,HH,70000,100000,RUR,Москва,АСКОН,[],"Мы приглашаем к удаленному сотрудничеству на постоянной основе программистов С++ (уровень не ниже middle). Рассмотрим кандидатов, готовых работать с полной занятостью.  Наш продукт - система инженерного трехмерного твердотельного проектирования Компас-3D, широко используемая в различных отраслях промышленности. Мы бы хотели видеть у кандидата уверенное владение С++, опыт разработки десктопных приложений под Windows и/или Linux, знание классических структур данных и алгоритмов, опыт профилирования и оптимизации алгоритмов, опыт многопоточного программирования. Уровень дохода обсуждается индивидуально с каждым кандидатом. Компания гарантирует соблюдение всех соц. обязательств.      ",2020-10-15
39663725,C/C++ embedded developer,https://hh.ru/vacancy/39663725,HH,,,,Санкт-Петербург,Аркадия,[],"Мы занимаемся разработкой ПО на заказ — в основном для компаний из США и Западной Европы. Нас около 600 человек, мы работаем в 6 офисах: центральный офис в Санкт-Петербурге, офисы разработки в Таганроге, Ростове-на-Дону и Минске, а также офисы продаж в Великобритании и США. Сейчас мы в поисках опытного С/C++ разработчика на проект для шведского заказчика. Суть проекта: шведская компания занимается разработкой и выпуском светооборудования для фотографов (фотовспышки, световое окружение). Мы с этим заказчиком работаем над несколькими проектами: мобильные приложения для обработки фото, сайт компании, интернет-магазин. Заказчик остался доволен нашей работой, поэтому принял решение расширить команду и пригласить на работу 2 C разработчиков на низкоуровневую разработку светового оборудования для фотографов. Команда: на стороне Аркадии вы будете первым C++ разработчиком на этом проекте, но на стороне заказчика есть штатные сотрудники. Ваша работа: разработка прошивок для встраиваемых устройств на «голом железе» и с FreeRTOS. Этапы собеседования: 2 этапа: техническое интервью со специалистами Аркадии и техническое интервью с заказчиком (полностью на английском языке). Разговорный английский: must-have. Наши требования по опыту и технологический стек проекта:   C; C++; ARM Cortex M4; STM32 family of MCU is advantageous; Python (базовые знания); UART, I2C, SPI; GNU toolchain; Make, CMake; Linux; BLE; Docker.  Условия работы:   официальное оформление, белая зарплата, отпуск согласно ТК РФ; гибкий график работы (начало рабочего дня до 12:00); возможность работать удаленно; ДМС со стоматологией, 100% оплата больничных, еженедельный приём врача-терапевта прямо в нашем офисе; достойная заработная плата; работа в современном и комфортном офисе: вело- и автопарковки, душевые, оборудованная столовая, чай, кофе, фрукты, игровой клуб с кикером, пинг-понгом, видео- и настольными играми; удобные и современные рабочие места; релокационный бонус в размере месячной зарплаты для иногородних кандидатов при переезде. ",2020-10-12
39704816,"Software Engineer (C++, High Availability)",https://hh.ru/vacancy/39704816,HH,,,,Санкт-Петербург,Itiviti (Айтивити),[],"We are looking for open minded Software Engineer (C++, High Availability) to strengthen one of our cross component and cross functional Development teams. The team’s primary focus is improving Itiviti trading system by creating ultimatum high availability capabilities. Must have requirements:   Open to learn how to build high available system   Open to trying new technologies and approaches   Open to building PoC and challenge them   Open to learn fintech domain   Skills required daily basis   C++   Good written English   Algorithms and Data Structures knowledge   Multithread programming   Databases   Unix / Linux   It’s great if you have experience or skills in next areas:   Any type of databases (embedded, in-memory, distributed etc)   Cloud computing and building hybrid cloud solutions   High-Availability and building highly-available systems   Creating scalable and redundant system   Administrating complex distributed systems   Working with algorithmic trading systems (as user or developer)   What we offer:   Experience in highly innovative product development   Dynamic and challenging environment   Standard package according to the Labour Code   Medical insurance   Office in historical centre of Saint-Petersburg   Warm and friendly atmosphere  ",2020-10-14
39839572,Программист С++(удаленно),https://hh.ru/vacancy/39839572,HH,100000,120000,RUR,Москва,Retail Personal,"['git', 'python', 'stl', 'sql', 'boost']","Обязанности:    Принимать участие в разработке и поддержке биллинговой системы LANBilling; Участвовать в проектировании архитектуры продукта; Документировать свой код и покрывать его тестами.  Требования:  Хорошее знание C++ (STL, Boost); Опыт в написании сетевых приложений; Знание SQL и умение работать с реляционными базами данных, в частности с MySQL; Опыт работы с Linux и разработки программ для Linux. Знание скриптовых языков (python, perl); Опыт работы в bugtracking системах (Redmine); Опыт работы с распределенными системами управления версиями (GIT); Опыт коммерческой разработки ПО.  Условия:  Полный рабочий день, 9:00-18:00 или 10:00-19:00; Дружный молодой коллектив; Уровень заработной платы определяется по результатам собеседования. ",2020-10-15
39757770,Младший разработчик C++,https://hh.ru/vacancy/39757770,HH,43000,60000,RUR,Саратов,Exactpro,[],"С момента основания в 2009 году, компания Exactpro успешно работает над множеством интересных проектов в сфере тестирования и разработки программного обеспечения для организаций, являющихся мировыми лидерами финансовой индустрии. Командой разработчиков Exactpro было создано множество инструментов, которые в настоящее время используются для тестирования платформ Лондонской Фондовой Биржи и других заказчиков. Один из них - Load Injector. Это мощный генератор нагрузки, созданный для стресс- и нагрузочного тестирования трейдинговых инфраструктур, в том числе высоконагруженных. Для работы над проектом используется C++ 17 - новейший стандарт языка. Мы ищем в команду специалиста, который хочет развиваться как C++ разработчик и не боится как новых сложных задач, так и регулярной текущей работы. Ключевые задачи:   поддержка и написание кода на С++ 17;   умение работать с чужим кодом;   создание unit-тестов для проверки корректности работы Load Injector;   коммуникация с коллегами по вопросам улучшения проекта.   Для работы на проекте требуются:   базовые навыки программирования на C/C++;   английский язык на уровне pre-intermediate и выше;   усидчивость, внимательность и стремление развиваться.   Преимуществом будут:   понимание аппаратного устройства компьютера (на уровне пользователя);   опыт работы в качестве разработчика;   владение технологиями многопоточного и сетевого программирования;   знание алгоритмов и структур данных;   понимание работы современных ОС;   знание основных сетевых протоколов (TCP, UDP).   Еще:  будет тестовое задание, займет около часа.  Мы предлагаем:   бесплатные уроки английского языка;   оплату профессиональных сертификаций;   удаленную работу;   гибкий график.   Специалисты HR-службы свяжутся с вами в течение 7 дней с момента получения резюме, если оно будет отобрано для дальнейшего рассмотрения.",2020-10-12
39103361,"Team Lead (#C++, #Linux, #HPC)",https://hh.ru/vacancy/39103361,HH,300000,350000,RUR,Москва,Знаменка Капитал,"['sql', 'bash']","Обязанности:  Управление командой разработчиков. Разработка и оптимизация ядра и инфраструктуры сервера для High-frequency trading. Low-latency networking perfomance. Low-latency IPC. Code review.    Требования:  Опыт коммерческой разработки приложений под Linux от 6 лет. Senior С/C++. Программирование сетвевых приложений (TCP/IP). Опыт работы с SmartNIC. Владение командой строкой Linux (bash, make и т.д.). Опыт работы с системами контроля версий. Опыт работы с системами автоматизированного тестирования. Опыт работы с Sql/NoSql DB, IMDB. Системное мышление и решение задач.    Приветствуется:  Знание стека fix/fast/sbe протоколов. Знание архитектуры современных процессоров Intel/AMD. Опыт сборки Linux core, накатывание сторонних патчей на ядро. Опыт разработки ПО для SoC FPGA.  Условия:  Небольшая инвестиционная компания. Бонусы по результатам проектов. Большое количество задач.    Просим прислать сопроводительное письмо с кратким описанием по темам:  Описание проектов, в которых участвовал. Описание роли в проекте, за какие задачи отвечал и что делал. Занимался ли системным программированием. ",2020-10-14
38552877,Программист C++ junior,https://hh.ru/vacancy/38552877,HH,50000,70000,RUR,Барнаул,Персона Грата,"['sql', 'delphi']","В штат ИТ-компании требуется программист (не рассматриваем кандидатов на удаленке) Обязанности: Доработка учетной системы собственной разработки в соответствии с требованиями заказчиков. Требования:  Высшее техническое /неоконченное образование в сфере информационных технологий. Опыт программирования в среде разработки Delphi / C++ Builder не менее 1 года. Либо знание основ работы в среде. Знание языка/базовые знания программирования C++, основ ООП. Опыт работы с СУБД MS SQL Server в качестве разработчика не менее 1 года. Либо базовые знания написания скриптов.  Условия:  Работа в сформированном отделе программирования со специалистами-профи Работа только для тех, кто настроен на стабильную работу в найме (не проектная, не для фриланса) Возможность вырасти до уровня Middle c повышением дохода Стабильная зарплата, выплаты час в час, день в день Компенсация питания 40% Уровень дохода определяется по итогам собеседования. Вилка зарплаты указана в вакансии. ",2020-10-13
29560994,"Junior C++ Developer (Берлин, Германия)",https://hh.ru/vacancy/29560994,HH,,9100,EUR,Новосибирск,Кадровое агентство Алексея Сухорукова,['stl'],"Крупная продуктовая компания в Германии, которая более 10 лет занимается разработкой приложений под Windows, ищет C++-разработчика в свой офис в Берлине. Клиентами компании являются международные корпорации, консалтинговые агентства и сотни тысяч благодарных пользователей по всему миру. Все они используют программное обеспечение, которое представляет собой уникальное соединение сложных алгоритмов и доступного интерфейса. Команда компании - это множество блестящих умов, собранных вместе ради общей цели - создания совершенного продукта с помощью решения сложных задач на С++. Некоторые сотрудники являются членами немецкой группы стандартизации (DIN) и участвуют в международной стандартизации ISO/IEC C++. Мы предлагаем вам возможность работать плечом к плечу с этой командой и создавать вместе с ней востребованный продукт европейского качества. От вас будут ожидать:  Уверенные теоретические и практические знания C++17 Знание ООП и навыки проектирования  ​Обязательно:  Профильное высшее образование (возможно студент последнего курса в 2020) Свободное владение английским языком  Кроме того, отлично, если у вас есть:  Опыт кроссплатформенной разработки на С++ (MacOS, Windows) Знание алгоритмов и структур данных Знание STL, Boost Опыт разработки многопоточных приложений  Взамен компания вам предложит:  Широкий спектр чрезвычайно сложных задач разработки на C++ Исключительно комфортную рабочую среду, в которой вы сможете расти и останетесь надолго Свободу в выстраивании собственных задач  Что вам еще должно понравиться:  Конкурентная зарплата и бонусы Помощь и содействие при переезде в Германию Прекрасный офис в центре Берлина Штатная бесплатная няня (если вам потребуется отдохнуть вечером или в выходной) Курсы немецкого языка от компании   ",2020-10-09
39764738,Junior Software Development Engineer (C++),https://hh.ru/vacancy/39764738,HH,,,,Санкт-Петербург,Wartsila,['git'],"Мы – Центр разработки финской корпорации Wärtsilä. Мы создаём уникальную инфраструктуру взаимодействия для коммерческого судоходства, и наполняем её различными сервисами:  бортовые навигационные системы диспетчеризация портов симуляционные тренажеры системы управления флотом навигационное приложение для яхтсменов  Компания использует новейшие технологии математического моделирования, машинного обучения и искусственного интеллекта при создании унифицированной облачной платформы для управления операциями во всей морской транспортной экосистеме. В команду мы ищем Junior разработчика С++ (договор на 6 мес.) Обязанности:  Разработка компонентов и сервисов для нового поколения профессионального навигационного ПО Разработка GUI (Qt) Участие в командной разработке Разработка на C++ 14/17 Разработки под Linux и Windows  Требования:  Хорошее знание C++ Знание основ алгоритмов  Будет плюсом:  Boost, cmake, git, gtest, gmock, рython Знание Qt Опыт кроссплатформенной разработки  Мы предлагаем:  Карьеру в крупной международной компании Интересные, ответственные проекты Профессиональное развитие в команде высококлассных специалистов Гибкий график, свободный дресс-код Белая компания, оформление по ТК РФ Система премирования Добровольное медицинское страхование Корпоративное обучение (English classes, профильные курсы, конференции и т.п.) Просторный офис с киккером и настольным теннисом в г. Санкт-Петербурге на Васильевском острове. Авто и велопарковка Высокая корпоративная культура: спортивные и интеллектуальные состязания, яркие праздники, праздники для детей сотрудников, проекты социальной ответственности, и т.д. Чай, кофе, печенье, «фруктовые дни» в офисе ",2020-10-12
39294184,Junior C# / C++ / Go / Phyton developer (algotrading),https://hh.ru/vacancy/39294184,HH,,80000,RUR,Петропавловск-Камчатский,Кошелек.Ру,['c#'],"Мы занимаемся разработкой и поддержкой HL/HA ФинТех продуктов, создаем сложные в реализации и кастомизируемые под заказчиков решения. Приглашаем разработчика для сопровождения и участия в проектировании торговых систем.   Требования:   Что-то из C#/Go/C++/Phyton;   REST API, WebSockets;  Желание решать сложные и нестандартные задачи; Опыт создания торговых роботов; Опыт взаимодействия с API торговых платформ; Опыт алгоритмической торговли, технического анализа, арбитража;  Условия:  Трудоустройство по ТК РФ; Участие в интересных проектах; Обеспечение всей необходимой техникой; Возможность удаленной работы; Свободный график; Возможность контрактного/проектного сотрудничества; 100% оплата больничных; Карьерный рост и премии; Нам важно твое мнение; Возможность менять проекты и развиваться в других областях; Молодой и дружелюбный коллектив. ",2020-10-15
39757771,Младший разработчик C++,https://hh.ru/vacancy/39757771,HH,43000,60000,RUR,Кострома,Exactpro,[],"С момента основания в 2009 году, компания Exactpro успешно работает над множеством интересных проектов в сфере тестирования и разработки программного обеспечения для организаций, являющихся мировыми лидерами финансовой индустрии. Командой разработчиков Exactpro было создано множество инструментов, которые в настоящее время используются для тестирования платформ Лондонской Фондовой Биржи и других заказчиков. Один из них - Load Injector. Это мощный генератор нагрузки, созданный для стресс- и нагрузочного тестирования трейдинговых инфраструктур, в том числе высоконагруженных. Для работы над проектом используется C++ 17 - новейший стандарт языка. Мы ищем в команду специалиста, который хочет развиваться как C++ разработчик и не боится как новых сложных задач, так и регулярной текущей работы. Ключевые задачи:   поддержка и написание кода на С++ 17;   умение работать с чужим кодом;   создание unit-тестов для проверки корректности работы Load Injector;   коммуникация с коллегами по вопросам улучшения проекта.   Для работы на проекте требуются:   базовые навыки программирования на C/C++;   английский язык на уровне pre-intermediate и выше;   усидчивость, внимательность и стремление развиваться.   Преимуществом будут:   понимание аппаратного устройства компьютера (на уровне пользователя);   опыт работы в качестве разработчика;   владение технологиями многопоточного и сетевого программирования;   знание алгоритмов и структур данных;   понимание работы современных ОС;   знание основных сетевых протоколов (TCP, UDP).   Еще:  будет тестовое задание, займет около часа.  Мы предлагаем:   бесплатные уроки английского языка;   оплату профессиональных сертификаций;   удаленную работу;   гибкий график.   Специалисты HR-службы свяжутся с вами в течение 7 дней с момента получения резюме, если оно будет отобрано для дальнейшего рассмотрения.",2020-10-12
35491099,Программист C++,https://hh.ru/vacancy/35491099,HH,80000,150000,RUR,Химки,Аспект,[],"Обязанности:  Участие в разработке проектов из области М2М/IoT устройств на базе микроконтроллеров и linux устройств. Решение сложных, ответственных и интересных задач в команде с поставленной Agile-методологией. Хорошие возможности для профессионального роста в области программирования и освоения новых технологий.   Первый ваш проект будет связан с проектом на базе платы OlimexAM335X.  Требования и пожелания:  Умение программировать на языке С/C++ для микроконтроллеров и Linux. Опыт работы администрирования Linux. Умение читать и понимать электрические принципиальные схемы. Навыки работы с измерительными приборами. Опыт написания кода для работы с периферией по интерфейсам I2C, SPI, UART, RS232, CAN и др. Знание сред Keil, Esclipe. Желателен опыт работы с GSM модемами и беспроводными модулями (Lora, BLE). Знание протоколов передачи данных: modbus, MQTT, protobuf.  Приветствуется:  Опыт разработки приложений под GNU/Linux и Windows C#. Опыт командной разработки.  Условия:  Сфера деятельности: разработка, внедрение и эксплуатация геолокационных сервисов, телематических решений и облачных систем. Расположение офиса: г. Химки, БЦ ""Кантри-Парк"". Корпоративный транспорт от метро Планерная (путь от метро до дверей офиса - 20 мин). Либо маршрутка от м. Речной вокзал. График работы: 5/2, 9-00 до 18-00 (возможны другие часы работы). Белая заработная плата: в зависимости от опыта. Бесплатное питание, мобильная связь. Корпоративное медицинское обслуживание (со второго года работы). Хорошие возможности для профессионального роста в области программирования и освоения новых технологий. Оформление согласно ТК РФ. ",2020-10-12
39761999,Программист (C/C++ / Android NDK),https://hh.ru/vacancy/39761999,HH,180000,,RUR,Москва,Биганто,"['git', 'java']","Задачи и обязанности:  Написание ПО на языке программирования C/С++ под Android NDK, для сканирующего устройства разработки Биганто. ПО включает модули для управления «железом» т.е. опорно-поворотным устройством, RGB камерой и сенсором глубины, а так же вычислительный модуль, предназначенный для предварительной обработки данных и вычисления траектории перемещения с одновременным построением карты помещения (технология, похожая на SLAM). Портирование ПО написанного на С++ под OS Windows или Linux на Android.  Ключевые требования:  Высшее техническое образование в компьютерных науках, математике или в смежных областях, Отличное знание языков программирования С и C++, включая современные стандарты языка. Опыт программирования под Android NDK не менее двух лет. Хорошая базовая подготовка в computer science, знание основных алгоритмов, структур данных, и т.д. Знания математики на уровне первого-второго курса технического вуза: основ линейной алгебры, мат. анализа, основных численных методов. Английский язык: свободное чтение профессиональной литературы. Умение работать в команде. Максимальная вовлеченность и отдача в процессе решения поставленных задач.  Плюсами будут:  Опыт написания высокопроизводительного ПО, параллельных вычислений Знание и опыт использования библиотек OpenCV, OpenGL или подобных. Знание основ цифровой обработки изображений, компьютерного зрения, машинного обучения. Владение основными средствами контроля версий (git). Знания Java или Kotlin и Android SDK Знания Cmake  Мы предлагаем:  Официальная заработная плата, оформление по ТК РФ. Работа в историческом центре Москвы (м. Новокузнецкая, м. Третьяковская). Испытательный срок без уменьшения зарплаты.  Преимущества работы с нами:   Работа над уникальными, высокотехнологичными продуктами. Мощная финансовая поддержка проектов. Возможности быстрого профессионального роста. Оборудование рабочего места в соответствии с Вашими пожеланиями.   ",2020-10-15
39676262,С/С++ Developer,https://hh.ru/vacancy/39676262,HH,2300,,USD,Москва,MotionRay Inc.,['boost'],"MOTIONRAY — американский стартап в стадии роста - расширяет R&D отдел в Москве. Мы разработали и запатентовали беспроводную технологию передачи данных (видео, аудио, данные) с минимальной задержкой ~100 мс. Наши решения применяются в промышленности, спорте и индустрии развлечений: https://motionray.tv Ключевые навыки программирования: Программирование под Linux на C/C++14/17, опыт использования библиотеки boost, многопоточное программирование, оптимизация программ, понимание специфики передачи аудио/видео, знание WebRTC. Плюсом будет опыт разработки стриминговых платформ, а именно стриминг на YouTube, FaceBook, TikTok. Обязанности:  Доработка существующих модулей нашей системы по передаче аудио/видео данных поверх беспроводных сетей: улучшение стабильности, увеличение числа одновременно работающих/передающих устройств, улучшение балансировщика распределения трафика между доступными сетями. Обеспечение работы множества одновременных сеансов видеосвязи между нашим сервером и WebRTC Доработка модуля, который собирает данные о всех компонентах системы, их работоспособности и параметрах. Соблюдение озвученных сроков разработки Выезд на тестирование и монтирование системы  Требования:  Опыт разработки систем передачи данных от 2 лет Опыт программирования (C/C++) - от 3 лет Знание библиотек - boost, протоколов RTMP, WebRTC Опыт работы с Git Плюсом будет знание OpenCV, ffmpeg Знание английского - B2 (необходимо участвовать в звонках)  Условия работы:  Оформление — ТК РФ Зарплата — белая, договорная, в зависимости от опыта График работы — гибкий (возможна частично удаленная работа), ненормированный Оплачиваемый отпуск — 28 рабочих дней Офис — м. Дмитровская Возможность обучения и повышения квалификации за счет компании ",2020-10-13
39730544,"Инженер-программист (Embedded, C/C++)",https://hh.ru/vacancy/39730544,HH,,,,Нижний Новгород,InfiNet Wireless,"['git', 'svn']","В связи открытием нового офиса в Нижнем Новгороде Команда InfiNet Wireless приглашает к сотрудничеству для реализации новых проектов инженера- программиста С/С++(Embedded, C/C++)  для реализации новых проектов. О компании InfiNet Wireless: Наша компания производит устройства для беспроводной связи, которыми пользуются по всему миру операторы связи, промышленные предприятия и государственные структуры. Наши клиенты разворачивают беспроводные сети, покрывающие территории целых городов, нефтяные платформы, железнодорожные составы, поезда в метро и другие объекты. С высокой вероятностью трафик твоего смартфона проходит через наши устройства. Численность компании более 140 сотрудников. Наш R&D: отдел разработки ПО, отдел проектирования цифровых и СВЧ-систем, тестовая лаборатория, отдел технической поддержки, отдел систем планирования каналов связи, отдел систем мониторинга сетей, отдел информационных технологий, отдел технической документации и Академия ""InfiNet Wireless"", конструкторский отдел, отдел по сертификации и работы с поставщиками.  Команда InfiNet Wireless:  участвует в разработке высокотехнологичных, конкурентоспособных в мировом масштабе продуктов, которые производятся в РФ и эксплуатируется по всему миру; решает технически сложные задачи и работает с самыми современными технологиями в области эмбеда и беспроводной связи; получает быструю и видимую отдачу от прикладываемых усилий (результаты работы быстро попадают в продакшн и от пользователей быстро поступает обратная связь).  Чем предстоит заниматься:  проектирование архитектуры системы; разработка технических заданий; анализ исходных требований‚ уточнение поставленных задач‚ разработка оптимальных решений‚ оценка трудоемкости; управление командой; документирование работы; разработка ПО верхнего уровня для устройств беспроводного широкополосного доступа;  Что мы ожидаем от кандидата:  опыт разработки встраиваемого ПО на C/C++;  опыт работы с системами контроля версий (GIT, SVN, CVS); опыт программирования под Unix/Linux, либо под RTOS (RTEMS, VxWorks и т.п.); знание английского языка на уровне работы с технической документацией.  Будет преимуществом:  опыт работы с большими массивами чужого программного кода; знание сетевых технологий (L2-коммутации, динамической маршрутизации, QoS и т.п.); опыт реализации сетевых протоколов и приложений (HTTP, SNMP, NAT и т.п.); наличие представлений о современных стандартах цифровой беспроводной связи.  Мы предлагаем:  присоединится к сплоченной и очень сильной команде; регулярные ежеквартальные премии; оформление в соответствии с ТК, полностью официальная заработная плата, оплачиваемый отпуск (возможность отдыхать в любое удобное время года) ДМС (после испытательного срока); отсутствие бюрократии и формальностей; гибкий график, отсутствие обязательного расписания; обучение за счет компании (как внутреннего, так и внешнего); место работы г. Н. Новгород (до февраля 2021г работать удалённо, далее в офисе); чай, кофе, сладости и полдники за счет компании. ",2020-10-15
